External_Id__c,Type,Reason,Priority,Origin,Subject,Description,Account.External_ID__c,Asset.External_ID__c,CreatedDate,Status
d926631a-1565-46d0-9f9a-e2253576b4ab,Other,Breakdown,High,Social Media,enim blandit mi in,ligula vehicula consequat morbi a ipsum integer a nibh in quis,d9ca6a19-0198-4061-a856-b5db22cf7b65,79d0c666-2503-436b-9cae-03edd8ef96c5,2020-06-07T23:25:54Z,New
18c24a46-2a1a-4511-976a-96dc998644fb,Mechanical,Breakdown,Low,Phone,lectus vestibulum quam sapien,semper interdum mauris ullamcorper purus sit amet,6b4020c0-40da-4049-90fd-e100ea4fc7dc,89cc7e6a-4aa2-4e43-b0a2-5f3d7d38f6a0,2020-05-24T04:49:05Z,Working
9e48536e-8042-428f-ad6e-cf94a583ed6f,Mechanical,Performance,Medium,LiveAgent,aliquet maecenas leo odio condimentum,ultricies eu nibh quisque id,31c1f485-8c5e-4072-bd0e-f1edd0b33b92,6d0b2b92-e6c7-415c-9a38-bd4f0fcc1ce1,2020-06-01T16:53:37Z,Working
c7630113-a3d8-4565-bbe2-ff63a4e387ea,Mechanical,Performance,Low,ChatBot,justo etiam pretium,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,d4acb64f-1539-495f-82c4-7798dc583828,06a63592-e1ec-4b09-9893-d78de173b4eb,2020-06-27T12:40:32Z,Working
499ad990-8fce-4950-92d3-818902b26129,Structural,Refund,Low,Web,at turpis donec posuere,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,c8869788-bdec-48e4-acf6-73ddddd1ff80,ec37f7d8-335b-45f8-bc7e-41dbed925374,2020-05-26T07:28:50Z,New
bc8411d4-cb2d-400e-b074-1d82a5590a5c,Electrical,Refund,Low,Phone,maecenas ut massa quis,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,1e87020a-8f02-46d8-aacb-04bdd9d94bfe,0e893d3e-8bba-4e3d-a986-357575d012b5,2020-05-25T06:58:36Z,New
12da0e67-4b78-47c3-a4c2-0170e9f1af21,Electronic,Billing,Low,Phone,rutrum ac lobortis vel dapibus,vivamus vel nulla eget eros,1891dc20-a074-4520-ac74-4614a31fb042,25279a05-3809-4d1c-aa03-a481c1e05cd3,2020-06-28T22:06:57Z,New
14393a1d-c3b2-4a7e-83da-6dbfba069932,Mechanical,Loyalty Scheme,Low,Social Media,eu interdum eu tincidunt in,dui vel nisl duis ac nibh fusce,96cff5c6-04d8-480b-b017-de863d42cb8e,14c7fed1-c207-451e-b4af-e0d8190ff393,2020-06-22T19:54:03Z,Working
37bfb6d1-3d95-4848-ad9f-73f2dcf01a84,Electronic,Address Change,Medium,LiveAgent,maecenas tincidunt lacus at velit,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,bc8cb5e6-1e25-4691-ae94-88ba9ee11365,eb6d3386-1753-4edc-9918-bbda1e85a57d,2020-06-24T06:56:38Z,Working
72b74d69-9184-4130-ac6b-c44eb9ba056f,Electronic,Installation,Low,Social Media,consequat morbi a ipsum integer,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,40ae8eda-01cd-4ff6-b2b2-9fe8ed59cd76,677b555e-b6dc-4f00-8729-40f2694c66ea,2020-06-04T15:36:26Z,Working
18e2865f-c514-4b44-a35e-10f3496756a8,Electronic,Feedback,Low,Email,laoreet ut rhoncus,at nibh in hac habitasse platea dictumst aliquam augue,0e29d86c-a447-4001-8d79-7f4a912dce2a,6f7a8a51-ccad-4f86-a64d-16e51a8f30b2,2020-06-23T16:45:04Z,Working
be916855-1723-491b-84ad-cefac91538e8,Mechanical,Breakdown,High,Web,ultrices mattis odio donec vitae,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,b7d45ad6-740c-4171-b114-d249d8e638b3,cc7912e1-0852-4b98-8b4a-c5317f23d73a,2020-06-09T23:35:38Z,Working
2a8f716d-587f-459f-8457-22f5bf87c3fb,Mechanical,Loyalty Scheme,Medium,Email,iaculis justo in hac habitasse,sem duis aliquam convallis nunc,e72ab6b8-1690-412a-b503-4cf65e4b00e2,221679b1-8c91-43b0-9fa9-0a94675f1e97,2020-05-17T04:47:48Z,New
813d6a43-a478-4640-9b3c-adc22aaf9b5e,Electronic,Feedback,Medium,LiveAgent,id sapien in sapien iaculis,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,ddf6a514-91a8-4138-9d02-0264d13b161d,db53b9c6-6f4b-4bbb-ab32-b0939a737225,2020-05-28T00:13:08Z,Working
e4501ea2-1cd6-4230-8ce0-d2c9804a3af3,Electrical,Other,Medium,Email,vestibulum ante ipsum,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,45f0b6a5-22a6-4adc-aaf5-f42a64fe89ae,69c91196-1004-469a-a65c-69ac40b7d43d,2020-06-13T20:08:58Z,Working
1c49a54a-2df4-4e24-ba8a-57bfb462cf0c,Mechanical,Return,Low,Web,interdum mauris non ligula,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,fef358c2-bd7c-4934-b1ff-c01c481159fd,157ce619-71e3-4d05-b52f-2bbf7839e54f,2020-06-21T18:49:03Z,Working
9e7c137c-7eec-4b68-8d3f-0cfef283ad8c,Structural,Feedback,High,LiveAgent,sapien dignissim vestibulum vestibulum ante,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,a9ca0b13-c79f-4e47-b0d3-710b0f722899,5caee649-61b6-4fc7-9d23-5a50dce295c3,2020-06-21T13:06:36Z,Working
9a75ed08-aa7d-4a63-b447-6403e8847d14,Mechanical,Refund,Medium,Phone,maecenas rhoncus aliquam,pretium iaculis diam erat fermentum,c168bb66-9f95-4fd9-b0ea-ae602ce3b98f,a99c1df2-28ac-4bca-9648-60c0749af0e9,2020-06-22T18:25:42Z,Working
d7637abb-d3eb-468d-8704-f6b8ab4ac733,Electrical,Performance,Low,Email,diam nam tristique,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,090c1ab0-9be5-4978-827d-b5e1342227f1,da2b216c-ec1f-4900-98a5-6a988f6821ec,2020-05-14T18:52:51Z,Working
a8488d98-d473-421e-954a-6bf82f34bda1,Other,Refund,Low,Email,platea dictumst morbi vestibulum velit,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,c325aeac-b0c9-4344-82bb-e4cf09e126ba,82dcdc41-d3aa-4edd-9633-428e97d8f763,2020-05-20T01:38:39Z,New
66830cfd-5b8c-424f-ae3f-3b14c15c0836,Electrical,Performance,Low,ChatBot,pellentesque ultrices phasellus,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,b3acea43-4184-4ccf-b378-f5705a9854b9,9834f391-cda2-4308-a113-ab9f5f997f01,2020-06-21T12:50:57Z,New
d28f876c-d658-422a-9f4b-5a28b6ad0b8b,Mechanical,Billing,Low,Social Media,maecenas rhoncus aliquam,a suscipit nulla elit ac nulla sed vel enim sit amet,2c7fa6b6-2a16-4957-adb2-655838b0c6b8,03ab12d9-2919-4deb-92f5-b3e138802536,2020-06-25T04:42:51Z,New
b48f7b43-6a4c-4bad-96d3-6e6cfafe13a8,Electrical,Other,Low,LiveAgent,cubilia curae mauris,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,07404800-43de-4363-b57c-b848d7270bcf,b77aed97-cb77-4961-87d6-9186444aab8f,2020-05-26T04:02:39Z,New
164fbadf-c011-4795-bdf4-7aa7ca4f0ce5,Electronic,Return,Medium,Email,nullam porttitor lacus,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,a9ca0b13-c79f-4e47-b0d3-710b0f722899,1e4b04e7-530e-4c61-9816-69c8e54d46f3,2020-06-18T07:21:24Z,Working
426d3250-681e-4b70-9517-830c7cf974a9,Mechanical,Breakdown,Low,Social Media,porta volutpat quam,elit sodales scelerisque mauris sit amet,d2813004-6444-4882-b75a-736f39c216f9,8d4c6059-67ff-4506-94f0-6040bca5f04d,2020-06-05T20:17:05Z,New
978e61c1-c993-4b02-9f55-3d0af6c94e1a,Other,Loyalty Scheme,Medium,Email,risus praesent lectus vestibulum quam,auctor gravida sem praesent id massa,be53f326-b54a-42f0-96bb-706374a12c30,0bc5aa93-69bb-4d62-ad3d-d70d6ca0e9e7,2020-06-13T02:57:44Z,New
3c48d550-4002-4fab-90c3-d17aa1edd72c,Electrical,Return,Low,Web,enim lorem ipsum,praesent blandit lacinia erat vestibulum sed magna,8e327deb-5d83-4333-9fa5-50263eeba875,2261fd6b-2958-4df3-ba6c-73e1582c7f38,2020-06-02T03:35:43Z,New
43c62abe-d714-4685-8b7c-a268f4231132,Mechanical,Installation,High,Web,odio elementum eu,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,3d31541b-de08-49fc-b0d1-335835975bef,5b1797db-9888-4894-a757-f99463f9b740,2020-05-19T00:13:18Z,New
86e5ca34-acd1-48e0-af3a-f6289c8b0ae4,Electronic,Installation,Low,ChatBot,pellentesque eget nunc,non interdum in ante vestibulum ante ipsum,600b0a1f-3803-41da-9fe1-cea5e6a73ff8,3f5ec9ea-533a-48cd-9e71-8c03a7f119b7,2020-05-20T15:36:32Z,New
0d1da170-25c4-49ce-8d15-da0bdde046b1,Electrical,Refund,Low,Web,tempor convallis nulla,aenean lectus pellentesque eget nunc donec quis orci eget,0b85b453-809f-41e0-ad61-fa8a506e5b57,afd747a2-871b-4d6c-bdc6-f953cf5b370c,2020-05-22T08:41:50Z,Working
bab23bd2-9212-4c34-b42f-2076fa2011cd,Mechanical,Installation,Medium,Email,morbi non quam nec,tempus vivamus in felis eu sapien cursus vestibulum proin,948ca7be-d79c-4d33-b2fa-59800d021bb8,9ff05751-0245-4382-a058-79f80bcf7d32,2020-06-20T03:59:56Z,Working
18f370d6-30bb-4ada-aa2f-681a76287a83,Electronic,Installation,Low,Email,integer tincidunt ante,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,3d4c51b0-d923-486e-8f68-8a94f591fe3a,09a64306-e1f3-4193-b75a-5271600f76ac,2020-06-18T19:33:53Z,New
eeec4a7a-63eb-43bb-9c46-1aff29b0658e,Other,Refund,Low,ChatBot,nullam orci pede,dictumst aliquam augue quam sollicitudin vitae,dbdfbfdd-5807-4b5e-be9f-c6edfad8620a,ad4950f3-de36-4775-9127-64a5dd7be9a8,2020-05-30T03:08:14Z,Working
b24ea1d4-d8b4-4649-ae44-c0c5d6f21703,Electronic,Feedback,Medium,Email,porttitor id consequat in consequat,purus aliquet at feugiat non pretium quis lectus suspendisse potenti,b431fca7-577a-43d3-9a5c-faf36b740de8,a219af97-985e-4cbe-beea-6425caa0e314,2020-06-08T22:01:47Z,New
5731c3fe-7ad0-4d7f-8457-1f7a481554d7,Other,Refund,Low,Web,id justo sit,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,b10477ba-b655-4057-8744-0fa6a86eb787,cd99cbdf-c67e-4714-84ab-4f0fd0a28801,2020-05-20T02:36:27Z,Working
16a911c3-86dc-4c7a-907d-54032a4fd74d,Electrical,Billing,Low,Web,in sapien iaculis congue vivamus,iaculis diam erat fermentum justo nec,ade1f742-99cc-4333-9dc4-b969961f86e2,a4273f09-6f23-42b8-b519-40f83813ac85,2020-05-21T00:53:37Z,New
5fb49a04-fcb2-439e-a2aa-b891c10eb886,Mechanical,Feedback,Low,Email,ligula in lacus curabitur,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,eb13ce2e-70b1-459f-ac3e-f681fc6dbaa3,c04546bc-11a1-4580-ba9c-300fabe7b805,2020-06-22T00:42:55Z,Working
d7f446bd-bf00-46a2-bdcb-e441ff935460,Mechanical,Return,Low,ChatBot,ultrices aliquet maecenas leo,at nunc commodo placerat praesent blandit nam nulla,1ba68b0e-4cf3-4b6f-b2a7-eb17adac5889,3514862d-6243-445d-89a4-9a784cd1d705,2020-05-29T18:28:57Z,Working
1443b0bb-1229-459a-ba80-4730b52e5863,Other,Billing,Low,Email,erat volutpat in congue etiam,non ligula pellentesque ultrices phasellus id,f773ce17-d7ba-422d-9e57-8cf7e21f1e5c,a1ec2b8b-caed-4194-9e89-d4c84d482fcd,2020-06-15T06:48:18Z,Working
3e4b10e9-958d-420a-b247-c1b5b4c9cc39,Mechanical,Billing,Low,Email,habitasse platea dictumst,gravida nisi at nibh in,405dd836-4f28-44e5-a4a4-f24ef9a4ce96,fcaccd6e-1f65-432e-ad53-0e135fc92943,2020-05-17T22:06:59Z,Working
b69e6a3d-89ac-4f38-a2d8-26786e585d48,Electronic,Refund,Low,Email,aliquet maecenas leo,massa donec dapibus duis at velit eu est congue elementum,fddb42fb-085a-40a7-aa8c-4a296f4a4830,e51834c0-dd6e-40af-9070-da9f7d91f68a,2020-06-17T03:22:32Z,New
4b1e774b-782a-43e3-b518-f0f09640eac7,Electronic,Equipment Design,Low,Web,nascetur ridiculus mus,quis odio consequat varius integer ac leo pellentesque ultrices mattis,feddf386-4fcf-4b72-ad67-71a3909a0055,d8ea5437-55ce-48c2-aff4-b5258a6b843a,2020-06-14T23:32:19Z,Working
75960d52-5c74-4e22-b7cd-0246fed9dd50,Structural,Equipment Design,Low,LiveAgent,sit amet sem fusce,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,68e713ad-3dd0-4769-9654-a83cdb6d439f,f444824b-db7c-4237-993d-5c3f988d4268,2020-06-11T12:53:16Z,New
e0d1bef1-7277-491f-bdc6-71e20089c585,Electrical,Return,Low,Phone,consequat nulla nisl nunc nisl,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,ce4a389d-5d57-441b-be5a-53d2ce41b227,ffc255ad-077d-4dd6-aa47-2b69b7aa4a1a,2020-06-26T11:11:40Z,Working
53d6b753-1994-4835-9ea0-12fbd0d5871a,Electronic,Address Change,Low,Phone,mauris vulputate elementum nullam varius,augue a suscipit nulla elit,79539ebc-be23-49d4-9860-0821046932f1,82168b25-f44d-458d-84c2-f9872f073ae4,2020-06-25T08:41:37Z,Working
14c319ea-7683-4d23-891a-cd7dbd251051,Electronic,Installation,Low,ChatBot,porttitor id consequat in,a odio in hac habitasse platea,62cba742-288b-4282-8b49-399e0789058a,6268454e-fef2-4f10-882b-1cb1dbec0b2f,2020-06-23T09:43:38Z,Working
35975d14-e895-4b4e-a888-0e461e175059,Mechanical,Other,Medium,Email,sit amet eleifend pede,praesent blandit nam nulla integer pede justo lacinia eget,31c1f485-8c5e-4072-bd0e-f1edd0b33b92,0ee80bbe-c0a9-40a2-a45f-7f7a37b58ba7,2020-06-05T03:32:18Z,New
1d477d3c-288f-4b03-aa06-e5547a81bd74,Other,Loyalty Scheme,Low,Social Media,praesent blandit lacinia,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,4e59a65a-d009-4dd2-b151-3007e0155757,8c48d6c2-a803-4317-b993-05751b2fc04c,2020-05-19T10:04:18Z,New
e0281b29-114f-42ac-9883-07e8a21dcf7e,Electronic,Installation,Low,Phone,donec vitae nisi nam,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,52cca4a6-a4e0-48eb-b038-d7fb91d21167,5879c528-7d46-4ad7-81c4-62ab683658b4,2020-05-19T07:49:15Z,New
5aba62cb-32a9-445c-aa7b-c19cef75af37,Electrical,Billing,Low,LiveAgent,aliquet massa id lobortis,mauris vulputate elementum nullam varius nulla facilisi cras non,d4acb64f-1539-495f-82c4-7798dc583828,4bf57a66-d099-4419-a518-7049d508a0b5,2020-06-09T18:52:43Z,New
3db1b1d1-bf6c-4d35-bf31-e1065425fd58,Mechanical,Refund,Low,Web,nec sem duis aliquam,duis mattis egestas metus aenean fermentum donec,6a796ec7-1fb7-4e4e-986d-9d8078392a56,d61abb21-e7af-40f3-be1e-043405a1b12a,2020-05-16T08:40:21Z,Working
379ecfe2-a6c5-499c-8c75-99e0a7d50144,Electrical,Loyalty Scheme,Low,Social Media,eros viverra eget congue eget,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,73a6e1c4-0116-465e-9b13-626ae2e7a8dd,2aec7830-e03f-4f30-8183-f1a2180f1a3a,2020-05-30T16:34:56Z,New
be54302d-3d11-49c1-98ab-599f59ba1e0f,Mechanical,Loyalty Scheme,Low,Social Media,ipsum dolor sit amet consectetuer,at velit vivamus vel nulla eget eros elementum pellentesque,1de45b5b-d77d-4e36-a67c-9fb39b7f36f8,cc2ad52a-438e-4bab-9dcf-3dc2ee5876f0,2020-06-26T20:30:35Z,New
14744c42-c06a-40d7-8de4-588246d7ef3e,Mechanical,Refund,Low,Email,vulputate ut ultrices,eu sapien cursus vestibulum proin eu mi nulla ac,4020c9ed-ff9a-4633-8850-57286f68e668,ad9676a8-093d-4884-ae0d-e72b7b7d3c42,2020-05-31T05:12:07Z,New
d10af27f-110e-408c-ad16-102910b812dd,Electrical,Breakdown,Low,Web,fermentum donec ut,augue aliquam erat volutpat in congue etiam justo etiam,12f66c24-1ece-40ca-86d8-3cc512224ff0,bb6e8afe-cb49-42d1-8766-7d570307ce4f,2020-06-26T02:57:55Z,New
df415ac5-6214-455f-b8d6-c4528bba7a29,Structural,Feedback,Low,Email,tempus semper est,diam in magna bibendum imperdiet nullam orci pede venenatis non,7f9959c8-af20-41d5-92a0-0273879d3886,42a3175c-5f9e-4272-8999-f7ad83ad78fd,2020-05-19T23:10:56Z,New
437a7989-795c-4298-aaf4-8a76687cadc5,Structural,Refund,Medium,LiveAgent,turpis nec euismod scelerisque,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,62b2da75-6bb6-40d9-a21e-e93f3be79e3b,5d7e5085-4d5e-47f0-93c7-c624f69757ce,2020-05-25T23:41:31Z,Working
85f93643-b9a8-4278-b126-62b3042457f6,Electrical,Refund,Low,Email,eros viverra eget congue,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,f172912e-619b-400e-9a09-cf4a3656d5ab,59dd878e-42d9-4613-9e1a-63251abb3880,2020-06-27T16:57:24Z,New
bc8eadb2-a072-4134-a503-498b667281e5,Mechanical,Refund,Low,Email,nibh in hac,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,44596781-9a58-494f-a647-2ca6f01f9a23,ed09c38a-5036-4f52-8c08-a88f257897ed,2020-06-02T03:29:51Z,New
822fe9ad-a5ae-42d5-8189-dc5e8136eb85,Electrical,Other,Low,Email,pretium nisl ut volutpat sapien,tincidunt in leo maecenas pulvinar lobortis est phasellus sit,952f5af7-43ae-437c-8693-59dbb91150aa,5545338d-adb0-483a-b214-ed6bb59696cf,2020-05-22T05:16:33Z,New
21cd238a-3de4-44ac-851f-94d9a0484b79,Electrical,Installation,Low,ChatBot,volutpat eleifend donec ut dolor,faucibus cursus urna ut tellus nulla ut,8b05a2e2-f921-4d49-b104-53d1c373f7eb,2cca0dae-6ec5-4fff-8c32-cdf668de20ee,2020-06-22T11:00:34Z,Working
ceb7baf0-7429-4902-b026-1de7fd08d2a6,Mechanical,Other,Medium,Web,a feugiat et eros vestibulum,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,de139ea2-834b-4b14-8842-a66216a2a5f0,21c286e4-dc65-4829-9d11-b79502540bcd,2020-06-29T09:47:17Z,New
9fa4b2a5-e40c-4a30-966c-b105980b1c42,Electronic,Billing,Low,ChatBot,id pretium iaculis diam,mi pede malesuada in imperdiet et,4020c9ed-ff9a-4633-8850-57286f68e668,bdb14d13-712a-48c6-b904-3b011a3fdddd,2020-06-05T19:43:41Z,New
044a4c12-3386-4d94-aa36-080016b8c962,Structural,Loyalty Scheme,Low,Email,eu felis fusce,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,6da77709-3b13-47eb-8d3f-31f968482de0,91968508-55b1-41e8-b983-06c6ee1978d9,2020-06-12T13:46:14Z,Working
f5b2f5e2-5789-4170-ae77-cade1173744b,Electronic,Feedback,Low,Email,lobortis convallis tortor risus dapibus,nisi venenatis tristique fusce congue diam,66c2f4b6-1fe1-45e7-887a-3b1edb54a715,78f887c1-0836-4c25-9f4f-a197bab56434,2020-05-17T20:56:09Z,Working
69523c2b-b6bf-45dc-ab72-2582868bcbcc,Electrical,Other,Low,Social Media,eget orci vehicula condimentum curabitur,convallis tortor risus dapibus augue vel accumsan tellus nisi eu,9a4f65a4-1c27-476e-8313-62ee294c8a43,2261fd6b-2958-4df3-ba6c-73e1582c7f38,2020-06-24T18:06:13Z,New
00e4009e-db6c-45b6-a9b0-b645b9775060,Electronic,Equipment Design,Low,Web,eleifend donec ut dolor,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,c168bb66-9f95-4fd9-b0ea-ae602ce3b98f,62c84894-8e3e-4ae8-91a1-d8d71dc5f939,2020-06-08T22:52:11Z,Working
f3c5449e-9257-48b9-9439-af88bdce6c29,Mechanical,Equipment Design,Low,Email,vulputate luctus cum,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,d6453e36-5e0c-4dbe-9435-005bcf9c843a,ca36f41e-0bc9-4700-ac0a-14f3351837e7,2020-06-14T19:01:28Z,Working
86148a06-20fc-4aa8-8fbe-4cf6d33d4473,Structural,Performance,Low,LiveAgent,ultrices posuere cubilia curae,pede ac diam cras pellentesque volutpat dui maecenas tristique est,12f66c24-1ece-40ca-86d8-3cc512224ff0,4d8c965a-9723-489b-a5e9-71705753a862,2020-06-17T13:35:37Z,Working
aca46b71-e125-4aa9-95de-ee8a26b766da,Electrical,Refund,Medium,Web,sed tristique in tempus sit,ut mauris eget massa tempor convallis nulla,090c1ab0-9be5-4978-827d-b5e1342227f1,4ef2699b-097a-498f-b87c-eb2f5b1d57b2,2020-05-19T01:11:55Z,Working
e5dd8c63-02f3-48ca-87b4-851db8109e77,Electronic,Installation,Low,Phone,vestibulum rutrum rutrum,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,caba29fa-b202-4a4c-a03e-2693f8b1e2d7,b6452c98-a713-4876-bf44-66668ae6894f,2020-05-14T08:11:28Z,Working
9ac85497-b875-495a-9535-47a85cb849d4,Electrical,Other,Low,Email,dolor vel est donec odio,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,c8869788-bdec-48e4-acf6-73ddddd1ff80,b677558c-d732-4519-969c-3ba4473966b8,2020-06-19T13:14:34Z,Working
5a2d2c20-8887-4733-a370-9e0458b52662,Electrical,Other,Medium,Social Media,erat vestibulum sed magna,odio elementum eu interdum eu tincidunt in,11058746-3aee-46ad-acde-5ada93554cfa,692663d1-eb88-4d25-a45d-dfea08512e7a,2020-05-27T21:55:51Z,New
87cf0b21-e445-48ed-a353-3db1a4708cbd,Mechanical,Other,Medium,Email,id ornare imperdiet sapien urna,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,61749e18-761c-4874-9137-a094b29601b1,afd7ce68-3a6b-4d45-b9d4-ac30118d7c3e,2020-06-05T14:21:52Z,New
f4eda302-fe83-4f98-9da1-21d0061abd25,Mechanical,Feedback,Medium,Email,ligula vehicula consequat morbi,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,920328bb-83c6-4f55-9c76-acf91f913af0,4b731547-a08e-4a05-b369-6aeea4a85d15,2020-06-01T16:27:37Z,Working
fde294ce-2faa-4747-9af6-5da1d3c74537,Electronic,Loyalty Scheme,Low,LiveAgent,ante nulla justo aliquam,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,b431fca7-577a-43d3-9a5c-faf36b740de8,78f887c1-0836-4c25-9f4f-a197bab56434,2020-06-08T03:23:23Z,Working
f75a62f1-3939-4b5a-a44f-0a6ee0482b68,Electrical,Other,Low,Social Media,cubilia curae donec pharetra,erat nulla tempus vivamus in felis eu sapien cursus,4ffe41f7-3169-457d-9790-8ce207c3170e,1a6f9488-2f1a-470d-8a5d-34654a6f2b04,2020-06-11T13:56:39Z,Working
60bf60a4-aeea-4111-84d9-5faa5840fbb3,Electrical,Performance,Low,Phone,aliquet massa id,suspendisse potenti in eleifend quam a odio in hac habitasse platea,aa45ce8a-7035-4fe8-a03c-97a01bc78655,395a1fa8-b127-4d9f-bb08-63c4df3b0222,2020-05-25T11:47:29Z,New
f6d60ab3-8068-4748-bdb0-94521e2d3c02,Electronic,Refund,Low,Phone,volutpat convallis morbi odio,purus eu magna vulputate luctus cum sociis,4b81b715-0118-4cd7-8c96-410fe01a5930,f5d78be9-c3cf-4f77-b160-7bd45c8488b3,2020-06-21T01:27:59Z,Working
606a6b55-5996-4609-b5a8-77e54be1328b,Mechanical,Address Change,Low,Email,lacinia aenean sit amet,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,405dd836-4f28-44e5-a4a4-f24ef9a4ce96,f24fa91a-c900-4943-a3e2-dc78a0c8b032,2020-05-25T00:28:30Z,New
ccc6ded5-5632-4583-9975-8e9328c169c8,Electronic,Refund,Low,Email,pede ullamcorper augue a,proin interdum mauris non ligula pellentesque ultrices phasellus id,ce4a389d-5d57-441b-be5a-53d2ce41b227,62b4b11e-1a03-46b2-8d75-248a0a900942,2020-06-08T18:26:38Z,New
047646cf-624e-4c6d-8a78-4845e9309d4b,Mechanical,Performance,Low,Web,mus vivamus vestibulum sagittis sapien,posuere felis sed lacus morbi sem mauris laoreet,de0634a4-c1f7-4840-a33e-61d472708727,4f5a443a-e40f-4c88-b358-051105441b60,2020-05-28T04:32:50Z,New
def4976f-e762-411d-bafe-4661755ef2c2,Mechanical,Other,Low,Web,pede morbi porttitor,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,3b604bf5-8d82-4b20-9d7b-09b5be73f046,3bd8d8d4-9ab2-4776-975c-e00ed1489dfb,2020-06-17T08:04:00Z,Working
e6d0f0f2-e2af-4d83-b2a0-5135e01a0ff3,Electrical,Equipment Design,Medium,Email,ut odio cras mi,pede justo eu massa donec dapibus duis at velit eu est congue elementum in,8b7b42f2-954c-4a5d-a71d-4a7cf0302ed6,17d1cc44-a6c1-4492-b47f-4de8ca68e80b,2020-06-17T01:22:07Z,New
20ff319e-fd84-475f-be81-0b4e35aba7fa,Electrical,Return,High,LiveAgent,a pede posuere,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,6f8a583e-d5a2-4eb1-83ff-14322c62b989,8f4607aa-189f-47c3-9b6e-52d3b9f2f258,2020-05-22T03:57:06Z,Working
2ef5894d-6c7a-402e-b326-bcae90527723,Mechanical,Return,Medium,Email,dui luctus rutrum nulla,non velit donec diam neque vestibulum eget vulputate ut,8e20c32b-e8f2-454a-ba1a-867b741ecb8f,76da2a5b-ef55-4a80-b43a-9c9db25aa86d,2020-05-29T03:48:05Z,New
cdf5bd2b-d739-4afa-98a7-93d1ed374c8e,Electrical,Billing,Low,LiveAgent,sapien a libero nam,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,990035da-3bb2-4ffd-8ad2-c2fe5c32a25b,a40da7a0-a309-491b-bec4-367e76198e9a,2020-05-31T00:51:55Z,Working
a2e77cbd-1947-4100-9dc7-245ed83085fc,Other,Return,Low,Social Media,congue risus semper,faucibus orci luctus et ultrices posuere cubilia curae,dc2d41e1-fdc1-451b-90e3-9693702071bb,8e9bbe3a-3a11-48aa-a060-130f93702925,2020-06-14T22:39:20Z,New
17562b16-0531-4e41-a2d5-9973e273f0ab,Other,Billing,Low,Web,sed justo pellentesque,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,5e87e93f-ca1c-4e19-86a7-5417d5883272,cc489938-5290-4658-8c02-1cc109b8b760,2020-06-01T18:39:30Z,Working
